datetime_column,RRU.MaxLayerDlMimo,PEE.AvgPower,RRU.PrbUsedDl,RRU.PrbUsedUl
2023-01-02 04:44:00,0.433333333,327.6705017,118.3,118.3
2023-01-02 04:45:00,0.45,329.9802144,122.85,96.66666667
2023-01-02 04:46:00,0.566666667,327.6705017,154.7,154.7
2023-01-02 04:47:00,0.533333333,340.6347046,145.6,141.05
2023-01-02 04:48:00,0.7,340.6347046,167.5666667,182.0
2023-01-02 04:49:00,0.516666667,340.6347046,141.05,136.5
2023-01-02 04:50:00,0.566666667,337.49163,154.7,145.6
2023-01-02 04:51:00,0.55,331.9512957,150.15,145.6
2023-01-02 04:52:00,0.85,340.6347046,232.05,227.5
2023-01-02 04:53:00,0.466666667,340.6347046,127.4,118.3
2023-01-02 04:54:00,0.583333333,340.6347046,119.0833333,154.7
2023-01-02 04:55:00,0.666666667,340.6347046,182.0,127.4
2023-01-02 04:56:00,0.6,340.6347046,163.8,154.7
2023-01-02 04:57:00,0.683333333,330.4063942,186.55,136.5
2023-01-02 04:58:00,0.833333333,328.9147659,223.25,209.3
2023-01-02 04:59:00,0.733333333,337.3318128,192.4666667,186.55
2023-01-02 05:00:00,0.616666667,340.6347046,168.35,154.7
2023-01-02 05:01:00,0.483333333,340.6347046,129.9833333,127.4
2023-01-02 05:02:00,0.333333333,340.6347046,100.0,100.0
2023-01-02 05:03:00,0.483333333,327.6705017,123.9666667,118.3
2023-01-02 05:04:00,0.466666667,337.5449025,127.4,118.3
2023-01-02 05:05:00,0.466666667,335.3074595,125.4333333,122.85
2023-01-02 05:06:00,0.533333333,327.6705017,145.6,145.6
2023-01-02 05:07:00,0.766666667,340.6347046,200.9666667,200.2
2023-01-02 05:08:00,0.616666667,335.3074595,167.7333333,163.8
2023-01-02 05:09:00,0.516666667,340.6347046,141.05,104.65
2023-01-02 05:10:00,0.55,327.6705017,125.0166667,145.6
2023-01-02 05:11:00,0.55,333.8691043,150.15,141.05
2023-01-02 05:12:00,0.65,334.295285,177.45,159.25
2023-01-02 05:13:00,0.55,340.6347046,150.15,145.6
2023-01-02 05:14:00,0.283333333,338.8234413,99.43333333,99.43333333
2023-01-02 05:15:00,0.483333333,327.6705017,131.95,118.3
2023-01-02 05:16:00,0.583333333,340.6347046,159.25,150.15
2023-01-02 05:17:00,0.55,340.6347046,150.15,141.05
2023-01-02 05:18:00,0.7,337.5449025,191.1,186.55
2023-01-02 05:19:00,0.766666667,338.6103526,209.3,195.65
2023-01-02 05:20:00,0.733333333,340.6347046,200.2,172.9
2023-01-02 05:21:00,0.6,340.1552526,163.8,150.15
2023-01-02 05:22:00,0.65,340.6347046,177.45,168.35
2023-01-02 05:23:00,0.683333333,340.6347046,179.75,182.0
2023-01-02 05:24:00,0.566666667,331.312026,154.7,145.6
2023-01-02 05:25:00,0.633333333,340.6347046,171.2833333,168.35
2023-01-02 05:26:00,0.466666667,340.6347046,127.4,100.0
2023-01-02 05:27:00,0.683333333,327.6705017,186.55,172.9
2023-01-02 05:28:00,0.633333333,340.6347046,172.3166667,168.35
2023-01-02 05:29:00,0.666666667,340.6347046,182.0,168.35
2023-01-02 05:30:00,0.816666667,340.6347046,222.95,200.2
2023-01-02 05:31:00,0.666666667,340.6347046,180.35,172.9
2023-01-02 05:32:00,0.816666667,340.4748876,221.7833333,209.3
2023-01-02 05:33:00,0.733333333,340.6347046,200.2,191.1
2023-01-02 05:34:00,0.716666667,340.6347046,195.65,191.1
2023-01-02 05:35:00,0.633333333,340.6347046,172.9,163.8
2023-01-02 05:36:00,0.65,340.6347046,172.9,168.35
2023-01-02 05:37:00,0.6,340.6347046,163.8,159.25
2023-01-02 05:38:00,0.666666667,340.6347046,181.7166667,168.35
2023-01-02 05:39:00,0.583333333,327.6705017,146.35,150.15
2023-01-02 05:40:00,0.5,340.6347046,136.5,127.4
2023-01-02 05:41:00,0.516666667,337.6514476,141.05,136.5
2023-01-02 05:42:00,0.683333333,340.6347046,186.55,177.45
2023-01-02 05:43:00,0.683333333,340.6347046,185.8833333,182.0
2023-01-02 05:44:00,0.65,327.6705017,177.45,168.35
2023-01-02 05:45:00,0.616666667,340.6347046,168.35,159.25
2023-01-02 05:46:00,0.833333333,327.6705017,226.1166667,218.4
2023-01-02 05:47:00,0.65,340.6347046,176.5,172.9
2023-01-02 05:48:00,0.7,337.49163,182.5,99.01666667
2023-01-02 05:49:00,0.733333333,337.8645373,200.2,182.0
2023-01-02 05:50:00,0.516666667,340.6347046,141.05,136.5
2023-01-02 05:51:00,0.316666667,327.6705017,91.66666667,91.66666667
2023-01-02 05:52:00,0.566666667,337.1719953,154.7,150.15
2023-01-02 05:53:00,0.283333333,340.6347046,100.0,100.0
2023-01-02 05:54:00,0.25,327.6705017,95.35,95.35
2023-01-02 05:55:00,0.5,335.3074595,136.5,127.4
2023-01-02 05:56:00,0.7,340.6347046,191.1,191.1
2023-01-02 05:57:00,0.633333333,340.6347046,172.9,159.25
2023-01-02 05:58:00,0.75,327.6705017,204.75,195.65
2023-01-02 05:59:00,0.55,340.6347046,150.15,145.6
2023-01-02 06:00:00,0.3,335.3074595,98.33333333,98.33333333
2023-01-02 06:01:00,0.233333333,340.6347046,100.0,100.0
2023-01-02 06:02:00,0.7,340.6347046,191.1,182.0
2023-01-02 06:03:00,0.733333333,340.0487081,200.2,141.05
2023-01-02 06:04:00,0.75,340.6347046,204.75,186.55
2023-01-02 06:05:00,0.283333333,340.6347046,100.0,100.0
2023-01-02 06:06:00,0.866666667,340.6347046,232.5,218.4
2023-01-02 06:07:00,0.783333333,335.3074595,213.85,209.3
2023-01-02 06:08:00,0.583333333,340.6347046,159.25,127.4
2023-01-02 06:09:00,0.616666667,340.6347046,162.45,154.7
2023-01-02 06:10:00,0.716666667,340.6347046,139.6166667,186.55
2023-01-02 06:11:00,0.766666667,340.6347046,209.3,209.3
2023-01-02 06:12:00,0.283333333,340.6347046,100.0,100.0
2023-01-02 06:13:00,0.366666667,340.4216151,99.2,99.2
2023-01-02 06:14:00,0.65,335.3074595,172.6833333,159.25
2023-01-02 06:15:00,0.633333333,340.6347046,172.9,163.8
2023-01-02 06:16:00,0.516666667,327.6705017,141.05,113.75
2023-01-02 06:17:00,0.5,340.6347046,136.5,131.95
2023-01-02 06:18:00,0.816666667,327.6705017,222.95,209.3
2023-01-02 06:19:00,0.666666667,340.6347046,160.3666667,100.0
2023-01-02 06:20:00,0.733333333,340.6347046,199.5333333,186.55
2023-01-02 06:21:00,0.566666667,327.6705017,154.35,145.6
2023-01-02 06:22:00,0.316666667,340.6347046,100.0,100.0
2023-01-02 06:23:00,0.6,334.721463,156.0666667,154.7
2023-01-02 06:24:00,0.466666667,339.1430761,127.4,127.4
2023-01-02 06:25:00,0.633333333,335.3074595,172.9,136.5
2023-01-02 06:26:00,0.416666667,340.6347046,111.4666667,100.1
2023-01-02 06:27:00,0.716666667,340.6347046,194.9166667,186.55
2023-01-02 06:28:00,0.566666667,340.6347046,154.7,145.6
2023-01-02 06:29:00,0.5,340.6347046,136.5,136.5
2023-01-02 06:30:00,0.233333333,340.5281601,100.0,100.0
2023-01-02 06:31:00,0.75,340.6347046,198.3,191.1
2023-01-02 06:32:00,0.716666667,340.6347046,195.65,186.55
2023-01-02 06:33:00,0.3,340.6347046,100.0,100.0
2023-01-02 06:34:00,0.45,332.3242137,122.85,122.85
2023-01-02 06:35:00,0.583333333,336.479454,144.95,159.25
2023-01-02 06:36:00,0.333333333,335.3074595,98.33333333,98.33333333
2023-01-02 06:37:00,0.633333333,340.6347046,172.9,159.25
2023-01-02 06:38:00,0.683333333,329.9802144,185.8833333,172.9
2023-01-02 06:39:00,0.366666667,327.6705017,100.1,95.55
2023-01-02 06:40:00,0.766666667,334.6681905,209.0,195.65
2023-01-02 06:41:00,0.6,340.6347046,163.8,154.7
2023-01-02 06:42:00,0.533333333,331.5783882,145.6,136.5
2023-01-02 06:43:00,0.55,340.6347046,150.15,131.95
2023-01-02 06:44:00,0.683333333,340.6347046,186.55,177.45
2023-01-02 06:45:00,0.166666667,337.4383575,99.0,99.0
2023-01-02 06:46:00,0.683333333,327.6705017,186.55,172.9
2023-01-02 06:47:00,0.333333333,333.7625585,98.93333333,98.93333333
2023-01-02 06:48:00,0.583333333,340.6347046,159.25,150.15
2023-01-02 06:49:00,0.733333333,340.6347046,199.9333333,186.55
2023-01-02 06:50:00,0.6,340.6347046,163.8,159.25
2023-01-02 06:51:00,0.65,340.6347046,177.45,168.35
2023-01-02 06:52:00,0.516666667,339.3028936,141.05,136.5
2023-01-02 06:53:00,0.566666667,336.7990896,154.7,150.15
2023-01-02 06:54:00,0.383333333,338.3972621,104.65,99.3
2023-01-02 06:55:00,0.633333333,340.6347046,167.9666667,163.8
2023-01-02 06:56:00,0.6,340.6347046,158.8166667,159.25
2023-01-02 06:57:00,0.416666667,340.6347046,113.6333333,113.75
2023-01-02 06:58:00,0.783333333,329.7138527,213.85,204.75
2023-01-02 06:59:00,0.683333333,327.6705017,186.55,95.76666667
2023-01-02 07:00:00,0.433333333,340.6347046,118.3,113.75
2023-01-02 07:01:00,0.666666667,329.0213107,182.0,177.45
2023-01-02 07:02:00,0.666666667,340.6347046,182.0,172.9
2023-01-02 07:03:00,0.5,337.598175,136.5,131.95
2023-01-02 07:04:00,0.7,339.6225301,188.15,154.7
2023-01-02 07:05:00,0.466666667,327.6705017,127.1,109.2
2023-01-02 07:06:00,0.166666667,340.6347046,100.0,100.0
2023-01-02 07:07:00,0.633333333,327.6705017,172.9,163.8
2023-01-02 07:08:00,0.516666667,340.6347046,141.05,141.05
2023-01-02 07:09:00,0.6,340.6347046,160.3333333,159.25
2023-01-02 07:10:00,0.583333333,338.0776271,150.65,159.25
2023-01-02 07:11:00,0.6,340.6347046,163.8,159.25
2023-01-02 07:12:00,0.683333333,340.6347046,178.7,131.95
2023-01-02 07:13:00,0.533333333,327.6705017,145.6,141.05
2023-01-02 07:14:00,0.783333333,340.6347046,213.85,209.3
2023-01-02 07:15:00,0.65,328.2754964,177.45,96.13333333
2023-01-02 07:16:00,0.633333333,337.4383575,167.6666667,168.35
2023-01-02 07:17:00,0.683333333,340.6347046,186.55,186.55
2023-01-02 07:18:00,0.6,340.6347046,163.8,154.7
2023-01-02 07:19:00,0.7,340.6347046,191.1,182.0
2023-01-02 07:20:00,0.683333333,327.6705017,184.5833333,163.8
2023-01-02 07:21:00,0.65,340.5814321,177.45,168.35
2023-01-02 07:22:00,0.15,340.6347046,100.0,100.0
2023-01-02 07:23:00,0.583333333,340.6347046,159.25,150.15
2023-01-02 07:24:00,0.65,340.6347046,177.45,168.35
2023-01-02 07:25:00,0.683333333,340.6347046,186.55,136.5
2023-01-02 07:26:00,0.633333333,340.6347046,172.9,154.7
2023-01-02 07:27:00,0.6,340.6347046,163.8,100.0
2023-01-02 07:28:00,0.583333333,327.6705017,159.25,150.15
2023-01-02 07:29:00,0.333333333,327.6705017,91.0,86.45
2023-01-02 07:30:00,0.633333333,340.6347046,172.9,154.7
2023-01-02 07:31:00,0.783333333,340.6347046,212.9666667,200.2
2023-01-02 07:32:00,0.716666667,331.7914782,195.65,172.9
2023-01-02 07:33:00,0.6,340.6347046,163.1333333,150.15
2023-01-02 07:34:00,0.733333333,329.9802144,196.55,191.1
2023-01-02 07:35:00,0.5,340.6347046,136.5,136.5
2023-01-02 07:36:00,0.583333333,338.1309001,155.7166667,127.4
2023-01-02 07:37:00,0.616666667,327.6705017,168.35,159.25
2023-01-02 07:38:00,0.45,340.6347046,122.85,118.3
2023-01-02 07:39:00,0.516666667,336.799088,141.05,131.95
2023-01-02 07:40:00,0.716666667,327.6705017,195.65,186.55
2023-01-02 07:41:00,0.783333333,338.0243561,213.85,209.3
2023-01-02 07:42:00,0.55,327.6705017,150.15,145.6
2023-01-02 07:43:00,0.6,340.6347046,160.1166667,159.25
2023-01-02 07:44:00,0.516666667,336.8523608,131.95,136.5
2023-01-02 07:45:00,0.5,340.6347046,131.95,131.95
2023-01-02 07:46:00,0.4,340.6347046,107.0666667,100.1
2023-01-02 07:47:00,0.75,340.6347046,199.7833333,195.65
2023-01-02 07:48:00,0.533333333,340.6347046,145.6,141.05
2023-01-02 07:49:00,0.566666667,340.6347046,154.7,150.15
2023-01-02 07:50:00,0.883333333,335.3074595,217.95,127.4
2023-01-02 07:51:00,0.566666667,340.0487081,154.0333333,145.6
2023-01-02 07:52:00,0.766666667,340.6347046,209.3,195.65
2023-01-02 07:53:00,0.65,335.3074595,177.45,159.25
2023-01-02 07:54:00,0.683333333,340.6347046,184.6666667,168.35
2023-01-02 07:55:00,0.633333333,332.9634722,172.9,168.35
2023-01-02 07:56:00,0.233333333,327.6705017,94.81666667,94.81666667
2023-01-02 07:57:00,0.416666667,327.6705017,113.75,113.75
2023-01-02 07:58:00,0.4,327.6705017,109.2,95.55
2023-01-02 07:59:00,0.45,340.6347046,122.85,122.85
2023-01-02 08:00:00,0.716666667,340.6347046,195.65,100.0
2023-01-02 08:01:00,0.55,340.6347046,147.8166667,141.05
2023-01-02 08:02:00,0.516666667,340.6347046,141.05,100.0
2023-01-02 08:03:00,0.75,327.6705017,204.75,186.55
2023-01-02 08:04:00,0.25,329.9802144,96.66666667,96.66666667
2023-01-02 08:05:00,0.466666667,340.5281601,127.4,122.85
2023-01-02 08:06:00,0.516666667,340.6347046,141.05,100.0
2023-01-02 08:07:00,0.783333333,340.6347046,213.85,209.3
2023-01-02 08:08:00,0.566666667,340.6347046,154.7,145.6
2023-01-02 08:09:00,0.683333333,335.3074595,185.8833333,168.35
2023-01-02 08:10:00,0.716666667,340.6347046,195.65,118.3
2023-01-02 08:11:00,0.733333333,327.6705017,200.2,195.65
2023-01-02 08:12:00,0.7,340.6347046,128.85,186.55
2023-01-02 08:13:00,0.75,340.6347046,204.75,195.65
2023-01-02 08:14:00,0.5,340.6347046,131.95,104.65
2023-01-02 08:15:00,0.716666667,337.3850858,190.2833333,191.1
2023-01-02 08:16:00,0.45,337.3318128,122.85,122.85
2023-01-02 08:17:00,0.666666667,340.6347046,182.0,172.9
2023-01-02 08:18:00,0.766666667,340.6347046,209.3,209.3
2023-01-02 08:19:00,0.55,340.6347046,150.15,141.05
2023-01-02 08:20:00,0.666666667,339.9954356,182.0,168.35
2023-01-02 08:21:00,0.766666667,340.6347046,208.6833333,195.65
2023-01-02 08:22:00,0.616666667,340.6347046,168.35,159.25
2023-01-02 08:23:00,0.783333333,332.004568,213.85,195.65
2023-01-02 08:24:00,0.633333333,340.6347046,172.9,168.35
2023-01-02 08:25:00,0.666666667,340.6347046,179.8666667,172.9
2023-01-02 08:26:00,0.416666667,327.6705017,107.85,95.55
2023-01-02 08:27:00,0.7,340.6347046,191.1,172.9
2023-01-02 08:28:00,0.866666667,340.6347046,230.5833333,168.35
2023-01-02 08:29:00,0.766666667,340.6347046,197.2833333,195.65
2023-01-02 08:30:00,0.7,340.6347046,191.1,186.55
2023-01-02 08:31:00,0.466666667,340.6347046,122.85,127.4
2023-01-02 08:32:00,0.7,340.6347046,191.1,182.0
2023-01-02 08:33:00,0.616666667,338.4505343,168.35,159.25
2023-01-02 08:34:00,0.383333333,340.6347046,104.65,100.1
2023-01-02 08:35:00,0.716666667,327.6705017,195.65,191.1
2023-01-02 08:36:00,0.65,338.0776271,177.45,168.35
2023-01-02 08:37:00,0.5,340.6347046,136.5,100.0
2023-01-02 08:38:00,0.466666667,340.6347046,127.4,118.3
2023-01-02 08:39:00,0.233333333,340.6347046,100.0,100.0
2023-01-02 08:40:00,0.566666667,340.6347046,154.7,150.15
2023-01-02 08:41:00,0.766666667,327.6705017,196.4,191.1
2023-01-02 08:42:00,0.516666667,340.6347046,141.05,141.05
2023-01-02 08:43:00,0.6,340.6347046,163.8,154.7
2023-01-02 08:44:00,0.65,340.6347046,177.45,163.8
2023-01-02 08:45:00,0.716666667,340.6347046,194.9833333,186.55
2023-01-02 08:46:00,0.4,340.6347046,109.2,100.1
2023-01-02 08:47:00,0.433333333,327.6705017,118.3,113.75
2023-01-02 08:48:00,0.8,340.6347046,218.4,213.85
2023-01-02 08:49:00,0.716666667,327.6705017,195.65,186.55
2023-01-02 08:50:00,0.3,340.6347046,100.0,100.0
2023-01-02 08:51:00,0.5,340.6347046,136.5,131.95
2023-01-02 08:52:00,0.6,340.6347046,163.8,159.25
2023-01-02 08:53:00,0.25,340.6347046,100.0,100.0
2023-01-02 08:54:00,0.516666667,327.6705017,141.05,136.5
2023-01-02 08:55:00,0.55,338.5570796,147.8333333,141.05
2023-01-02 08:56:00,0.7,340.6347046,191.1,182.0
2023-01-02 08:57:00,0.633333333,340.6347046,170.9333333,159.25
2023-01-02 08:58:00,0.55,340.6347046,127.4,136.5
2023-01-02 08:59:00,0.666666667,340.6347046,182.0,168.35
2023-01-02 09:00:00,0.766666667,335.3074595,207.7666667,204.75
2023-01-02 09:01:00,0.466666667,327.6705017,117.75,118.3
2023-01-02 09:02:00,0.416666667,337.5449028,111.7833333,100.1
2023-01-02 09:03:00,0.583333333,338.3439896,158.5833333,159.25
2023-01-02 09:04:00,0.683333333,340.6347046,186.55,182.0
2023-01-02 09:05:00,0.316666667,340.6347046,100.0,100.0
2023-01-02 09:06:00,0.483333333,340.6347046,131.95,127.4
2023-01-02 09:07:00,0.416666667,330.3531218,113.75,113.75
2023-01-02 09:08:00,0.566666667,340.6347046,154.7,100.0
2023-01-02 09:09:00,0.466666667,340.6347046,127.4,122.85
2023-01-02 09:10:00,0.616666667,327.6705017,168.35,163.8
2023-01-02 09:11:00,0.35,340.6347046,100.0,100.0
2023-01-02 09:12:00,0.6,340.6347046,163.8,154.7
2023-01-02 09:13:00,0.683333333,340.6347046,186.55,177.45
2023-01-02 09:14:00,0.45,327.6705017,122.85,118.3
2023-01-02 09:15:00,0.45,331.4185707,122.85,118.3
2023-01-02 09:16:00,0.55,327.6705017,146.1333333,127.4
2023-01-02 09:17:00,0.8,340.6347046,218.4,159.25
2023-01-02 09:18:00,0.65,340.6347046,177.45,177.45
2023-01-02 09:19:00,0.516666667,340.6347046,141.05,100.0
2023-01-02 09:20:00,0.633333333,340.6347046,172.9,168.35
2023-01-02 09:21:00,0.533333333,340.6347046,145.6,127.4
2023-01-02 09:22:00,0.75,327.6705017,203.2333333,186.55
2023-01-02 09:23:00,0.716666667,335.3074595,190.6666667,177.45
2023-01-02 09:24:00,0.616666667,327.6705017,168.35,163.8
2023-01-02 09:25:00,0.7,340.6347046,191.1,186.55
2023-01-02 09:26:00,0.15,340.6347046,100.0,100.0
2023-01-02 09:27:00,0.566666667,329.9802144,153.4,141.05
2023-01-02 09:28:00,0.516666667,340.6347046,128.5166667,127.4
2023-01-02 09:29:00,0.75,340.6347046,204.75,200.2
2023-01-02 09:30:00,0.65,336.3729101,177.15,145.6
2023-01-02 09:31:00,0.416666667,327.6705017,111.6833333,95.11666667
2023-01-02 09:32:00,0.366666667,340.6347046,100.1,100.0
2023-01-02 09:33:00,0.466666667,340.6347046,127.4,109.2
2023-01-02 09:34:00,0.483333333,338.0776271,131.95,131.95
2023-01-02 09:35:00,0.866666667,335.5205498,216.8166667,227.5
2023-01-02 09:36:00,0.716666667,327.6705017,188.9333333,136.5
2023-01-02 09:37:00,0.416666667,337.8645373,112.7166667,104.65
2023-01-02 09:38:00,0.633333333,340.6347046,172.9,163.8
2023-01-02 09:39:00,0.683333333,335.3074595,186.55,172.9
2023-01-02 09:40:00,0.75,340.6347046,204.0833333,195.65
2023-01-02 09:41:00,0.866666667,340.6347046,236.6,227.5
2023-01-02 09:42:00,0.716666667,327.6705017,195.65,150.15
2023-01-02 09:43:00,0.75,339.1430761,199.2166667,99.53333333
2023-01-02 09:44:00,0.166666667,330.4596675,97.33333333,97.33333333
2023-01-02 09:45:00,0.5,340.6347046,136.5,136.5
2023-01-02 09:46:00,0.416666667,338.8234416,113.75,104.65
2023-01-02 09:47:00,0.55,340.6347046,150.15,150.15
2023-01-02 09:48:00,0.7,340.6347046,191.1,100.0
2023-01-02 09:49:00,0.633333333,340.6347046,170.7,159.25
2023-01-02 09:50:00,0.6,340.6347046,162.45,154.7
2023-01-02 09:51:00,0.666666667,327.6705017,182.0,159.25
2023-01-02 09:52:00,0.6,340.6347046,163.8,159.25
2023-01-02 09:53:00,0.433333333,327.6705017,118.3,100.1
2023-01-02 09:54:00,0.7,340.6347046,191.1,182.0
2023-01-02 09:55:00,0.6,340.6347046,163.8,163.8
2023-01-02 09:56:00,0.366666667,340.6347046,100.0,100.0
2023-01-02 09:57:00,0.683333333,327.6705017,186.55,177.45
2023-01-02 09:58:00,0.666666667,327.6705017,182.0,93.33333333
2023-01-02 09:59:00,0.75,335.3074595,204.75,195.65
2023-01-02 10:00:00,0.516666667,340.6347046,141.05,131.95
2023-01-02 10:01:00,0.783333333,340.6347046,213.85,209.3
2023-01-02 10:02:00,0.65,335.3074595,177.45,168.35
2023-01-02 10:03:00,0.616666667,327.6705017,168.35,159.25
2023-01-02 10:04:00,0.833333333,340.6347046,225.05,218.4
2023-01-02 10:05:00,0.683333333,327.6705017,184.4,172.9
2023-01-02 10:06:00,0.633333333,327.6705017,172.9,172.9
2023-01-02 10:07:00,0.633333333,340.6347046,172.9,163.8
2023-01-02 10:08:00,0.75,340.6347046,204.75,204.75
2023-01-02 10:09:00,0.65,335.3074595,175.1833333,163.8
2023-01-02 10:10:00,0.3,327.6705017,92.08333333,92.08333333
2023-01-02 10:11:00,0.583333333,340.6347046,127.1666667,150.15
2023-01-02 10:12:00,0.533333333,340.6347046,145.6,145.6
2023-01-02 10:13:00,0.633333333,327.6705017,172.9,163.8
2023-01-02 10:14:00,0.533333333,340.6347046,145.6,141.05
2023-01-02 10:15:00,0.716666667,340.6347046,194.7,191.1
2023-01-02 10:16:00,0.633333333,340.6347046,172.1333333,168.35
2023-01-02 10:17:00,0.55,337.5981761,150.15,145.6
2023-01-02 10:18:00,0.683333333,329.9802144,186.55,177.45
2023-01-02 10:19:00,0.666666667,340.6347046,182.0,177.45
2023-01-02 10:20:00,0.233333333,340.6347046,100.0,100.0
2023-01-02 10:21:00,0.733333333,340.6347046,197.4,191.1
2023-01-02 10:22:00,0.566666667,327.6705017,154.7,150.15
2023-01-02 10:23:00,0.6,340.6347046,163.8,136.5
2023-01-02 10:24:00,0.65,340.6347046,177.45,168.35
2023-01-02 10:25:00,0.25,329.9802144,96.66666667,96.66666667
2023-01-02 10:26:00,0.633333333,340.6347046,172.9,159.25
2023-01-02 10:27:00,0.683333333,340.6347046,181.0666667,177.45
2023-01-02 10:28:00,0.716666667,340.6347046,194.9833333,186.55
2023-01-02 10:29:00,0.733333333,327.6705017,200.2,163.8
2023-01-02 10:30:00,0.633333333,340.6347046,172.9,159.25
2023-01-02 10:31:00,0.583333333,340.6347046,159.25,127.4
2023-01-02 10:32:00,0.25,337.7579926,99.1,99.1
2023-01-02 10:33:00,0.7,340.6347046,191.1,182.0
2023-01-02 10:34:00,0.816666667,340.6347046,222.2833333,204.75
2023-01-02 10:35:00,0.65,340.6347046,177.45,177.45
2023-01-02 10:36:00,0.2,340.6347046,100.0,100.0
2023-01-02 10:37:00,0.6,340.6347046,162.75,154.7
2023-01-02 10:38:00,0.266666667,327.6705017,93.33333333,93.33333333
2023-01-02 10:39:00,0.65,340.6347046,177.45,168.35
2023-01-02 10:40:00,0.65,340.6347046,177.45,172.9
2023-01-02 10:41:00,0.166666667,340.6347046,100.0,100.0
2023-01-02 10:42:00,0.516666667,340.6347046,141.05,136.5
2023-01-02 10:43:00,0.733333333,340.6347046,200.2,150.15
2023-01-02 10:44:00,0.633333333,340.6347046,172.9,163.8
2023-01-02 10:45:00,0.7,340.6347046,172.9,182.0
2023-01-02 10:46:00,0.566666667,340.6347046,154.7,100.0
2023-01-02 10:47:00,0.433333333,340.6347046,116.8833333,109.2
2023-01-02 10:48:00,0.483333333,340.6347046,122.7666667,118.3
2023-01-02 10:49:00,0.45,339.5159831,122.85,113.75
2023-01-02 10:50:00,0.35,338.0243546,100.0,100.0
2023-01-02 10:51:00,0.7,327.6705017,172.9,182.0
2023-01-02 10:52:00,0.7,340.6347046,167.5666667,136.5
2023-01-02 10:53:00,0.366666667,327.6705017,100.1,95.55
2023-01-02 10:54:00,0.55,335.3074595,147.1333333,122.85
2023-01-02 10:55:00,0.383333333,340.6347046,104.65,100.0
2023-01-02 10:56:00,0.65,327.6705017,169.75,172.9
2023-01-02 10:57:00,0.566666667,329.9802144,154.7,154.7
2023-01-02 10:58:00,0.7,337.3850861,191.1,186.55
2023-01-02 10:59:00,0.783333333,340.6347046,209.7666667,118.3
2023-01-02 11:00:00,0.333333333,340.6347046,100.0,100.0
2023-01-02 11:01:00,0.566666667,340.6347046,150.15,150.15
2023-01-02 11:02:00,0.566666667,340.6347046,154.7,150.15
2023-01-02 11:03:00,0.5,340.6347046,136.5,131.95
2023-01-02 11:04:00,0.916666667,340.1552526,250.25,241.15
2023-01-02 11:05:00,0.633333333,327.6705017,172.9,163.8
2023-01-02 11:06:00,0.35,340.6347046,100.0,100.0
2023-01-02 11:07:00,0.5,335.3074595,136.5,131.95
2023-01-02 11:08:00,0.416666667,340.6347046,113.75,109.2
2023-01-02 11:09:00,0.75,340.6347046,204.75,100.0
2023-01-02 11:10:00,0.533333333,335.3074595,144.5833333,141.05
2023-01-02 11:11:00,0.666666667,327.6705017,181.3833333,159.25
2023-01-02 11:12:00,0.866666667,327.6705017,236.6,218.4
2023-01-02 11:13:00,0.716666667,340.6347046,195.65,177.45
2023-01-02 11:14:00,0.883333333,340.6347046,237.0166667,222.95
2023-01-02 11:15:00,0.366666667,340.6347046,100.0,100.0
2023-01-02 11:16:00,0.216666667,337.9178106,99.03333333,99.03333333
2023-01-02 11:17:00,0.683333333,333.975649,182.0333333,177.45
2023-01-02 11:18:00,0.6,337.3318128,127.1666667,150.15
2023-01-02 11:19:00,0.9,340.6347046,245.7,195.65
2023-01-02 11:20:00,0.616666667,340.6347046,160.9666667,159.25
2023-01-02 11:21:00,0.5,340.6347046,133.15,136.5
2023-01-02 11:22:00,0.433333333,340.6347046,118.3,109.2
2023-01-02 11:23:00,0.416666667,336.6925435,111.7833333,100.1
2023-01-02 11:24:00,0.283333333,327.6705017,88.33333333,88.33333333
2023-01-02 11:25:00,0.266666667,335.3074595,98.33333333,98.33333333
2023-01-02 11:26:00,0.766666667,336.6925435,209.3,200.2
2023-01-02 11:27:00,0.583333333,340.6347046,159.25,154.7
2023-01-02 11:28:00,0.666666667,340.6347046,182.0,172.9
2023-01-02 11:29:00,0.6,327.6705017,163.8,154.7
2023-01-02 11:30:00,0.633333333,340.6347046,172.9,163.8
2023-01-02 11:31:00,0.6,337.4383578,163.8,159.25
2023-01-02 11:32:00,0.566666667,327.6705017,154.7,154.7
2023-01-02 11:33:00,0.5,340.6347046,136.5,127.4
2023-01-02 11:34:00,0.583333333,340.6347046,159.25,154.7
2023-01-02 11:35:00,0.3,340.6347046,100.0,100.0
2023-01-02 11:36:00,0.566666667,340.6347046,154.7,150.15
2023-01-02 11:37:00,0.816666667,330.726029,219.5833333,118.3
2023-01-02 11:38:00,0.6,332.5372925,163.5166667,150.15
2023-01-02 11:39:00,0.35,337.4383575,99.0,99.0
2023-01-02 11:40:00,0.716666667,340.6347046,195.65,186.55
2023-01-02 11:41:00,0.5,327.6705017,135.4833333,127.4
2023-01-02 11:42:00,0.566666667,340.6347046,154.7,154.7
2023-01-02 11:43:00,0.383333333,339.1430766,104.65,99.53333333
2023-01-02 11:44:00,0.7,340.6347046,191.1,186.55
2023-01-02 11:45:00,0.233333333,340.6347046,100.0,100.0
2023-01-02 11:46:00,0.283333333,338.1841721,99.23333333,99.23333333
2023-01-02 11:47:00,0.566666667,340.6347046,154.7,145.6
